NCESID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,ENROLLMENT,START_GRAD,END_GRADE,FULL_TIME_
360010005832,YOUNG WOMEN S LEADERSHIP SCHOOL OF QUEENS,150 91 87TH RD,JAMAICA,NY,11432,(718) 725-0402,1,1,536,QUEENS COUNTY,36081,US,40.705972,-73.794349,507,06,12,29
360012302531,PS 146 HOWARD BEACH,98 01 159TH AVE,HOWARD BEACH,NY,11414,(718) 843-4880,1,1,780,QUEENS COUNTY,36081,US,40.660195,-73.834683,729,PK,08,51
360010005935,YORK EARLY COLLEGE ACADEMY,108 35 167TH ST,JAMAICA,NY,11433,(718) 262-8547,1,1,516,QUEENS COUNTY,36081,US,40.675032,-73.775733,489,06,11,27
360012301948,FAR ROCKAWAY HIGH SCHOOL,8 21 BAY 25TH ST,FAR ROCKAWAY,NY,11691,(718) 327-6001,1,2,0,QUEENS COUNTY,36081,US,40.601843,-73.76346,-2,09,12,-2
360010101408,MATH SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,207 01 116TH AVE,CAMBRIA HEIGHTS,NY,11411,(718) 978-1837,1,1,429,QUEENS COUNTY,36081,US,40.698203,-73.746173,411,09,12,18
360012204175,"QUEENS COLLEGE SCHOOL FOR MATH, SCIENCE AND TECHNO",148 20 REEVES AVE,FLUSHING,NY,11367,(718) 461-7462,1,1,511,QUEENS COUNTY,36081,US,40.738651,-73.82115,480,PK,08,31
360012302208,PS 47 CHRIS GALAS,9 POWER RD,BROAD CHANNEL,NY,11693,(718) 634-7167,1,1,274,QUEENS COUNTY,36081,US,40.60648,-73.820831,257,PK,08,17
360012204892,PS 242 LEONARD P STAVISKY EARLY CHILDHOOD SCHOOL,29 66 137TH ST,FLUSHING,NY,11354,(718) 445-2902,1,1,429,QUEENS COUNTY,36081,US,40.769808,-73.831911,394,PK,03,35
360012302265,PS 62 CHESTER PARK,97 25 108TH ST,SOUTH RICHMOND HILL,NY,11419,(718) 849-0992,1,1,1003,QUEENS COUNTY,36081,US,40.688356,-73.835837,947,KG,05,56
360012205727,FLUSHING INTERNATIONAL HIGH SCHOOL,144 80 BARCLAY AVE,FLUSHING,NY,11355,(718) 463-2348,1,1,448,QUEENS COUNTY,36081,US,40.760209,-73.818518,421,09,12,27
360012302268,PS 63 OLD SOUTH,90 15 SUTTER AVE,OZONE PARK,NY,11417,(718) 845-7560,1,1,1426,QUEENS COUNTY,36081,US,40.676863,-73.846805,1342,KG,05,84
360012205879,EAST WEST SCHOOL OF INTERNATIONAL STUDIES,46 21 COLDEN ST,FLUSHING,NY,11355,(718) 353-0009,1,1,647,QUEENS COUNTY,36081,US,40.749633,-73.821597,615,06,12,32
360012205980,NORTH QUEENS COMMUNITY HIGH SCHOOL,141 25 77TH RD,FLUSHING,NY,11367,(718) 380-1650,1,1,207,QUEENS COUNTY,36081,US,40.72144,-73.820493,197,09,12,10
360012302273,PS 64 JOSEPH P ADDABBO,82 01 101ST AVE,OZONE PARK,NY,11416,(718) 845-8290,1,1,697,QUEENS COUNTY,36081,US,40.681963,-73.856929,661,KG,05,36
360012301972,MS 53 BRIAN PICCOLO,10 45 NAMEOKE ST,FAR ROCKAWAY,NY,11691,(718) 471-6900,1,1,473,QUEENS COUNTY,36081,US,40.60394,-73.749518,445,06,08,28
360009805245,PS 58 SCHOOL OF HEROES,72 24 GRAND AVE,MASPETH,NY,11378,(718) 533-6712,1,1,1076,QUEENS COUNTY,36081,US,40.728754,-73.890244,1011,KG,06,65
360012302278,PS 66 JACQUELINE KENNEDY ONASSIS,85 11 102ND ST,RICHMOND HILL,NY,11418,(718) 849-0184,1,1,562,QUEENS COUNTY,36081,US,40.697942,-73.846218,523,PK,05,39
360009805828,ACADEMY OF FINANCE AND ENTERPRISE,30 20 THOMSON AVE,LONG ISLAND CITY,NY,11101,(718) 389-3623,1,1,441,QUEENS COUNTY,36081,US,40.744607,-73.93688,420,09,12,21
360012302345,PS 90 HORACE MANN,86 50 109TH ST,RICHMOND HILL,NY,11418,(718) 847-3370,1,1,937,QUEENS COUNTY,36081,US,40.696697,-73.839496,878,PK,05,59
360009805829,HIGH SCHOOL OF APPLIED COMMUNICATIONS,30 20 THOMSON AVE,LONG ISLAND CITY,NY,11101,(718) 389-3163,1,1,411,QUEENS COUNTY,36081,US,40.744607,-73.93688,388,09,12,23
360009902183,PS 41 CROCHERON,214 43 35TH AVE,BAYSIDE,NY,11361,(718) 423-8333,1,1,547,QUEENS COUNTY,36081,US,40.769838,-73.77111,512,KG,05,35
360012302392,PS 104 THE BAYS WATER,26 01 MOTT AVE,FAR ROCKAWAY,NY,11691,(718) 327-1910,1,1,685,QUEENS COUNTY,36081,US,40.608154,-73.764921,636,PK,05,49
360009902428,PS 115 GLEN OAKS,80 51 261ST ST,FLORAL PARK,NY,11004,(718) 831-4010,1,1,601,QUEENS COUNTY,36081,US,40.743929,-73.70951,561,PK,05,40
360005504777,MERRICK ACADEMY QUEENS PUBLIC CHARTER SCHOOL,207 01 JAMAICA AVE,QUEENS VILLAGE,NY,11428,(718) 479-3753,1,1,504,QUEENS COUNTY,36081,US,40.714436,-73.752921,472,KG,06,32
360012302460,PS 124 OSMOND A CHURCH,129 15 150TH AVE,SOUTH OZONE PARK,NY,11420,(718) 529-2580,1,1,1300,QUEENS COUNTY,36081,US,40.665309,-73.811406,1227,KG,08,73
360013502843,PS 811,61 25 MARATHON PKY,LITTLE NECK,NY,11362,(718) 224-8060,2,1,408,QUEENS COUNTY,36081,US,40.756364,-73.728806,342,02,12,66
360013502858,PS 224,252 12 72ND AVE RM 118,BELLEROSE,NY,11426,(718) 831-4024,2,1,524,QUEENS COUNTY,36081,US,40.749652,-73.721363,437,PK,08,87
360012302704,JHS 210 ELIZABETH BLACKWELL,93 11 101ST AVE,OZONE PARK,NY,11416,(718) 845-5942,1,1,2194,QUEENS COUNTY,36081,US,40.684473,-73.847401,2072,06,08,122
360013504699,PS 4,196 25 PECK AVE,FLUSHING,NY,11365,(718) 264-0916,2,1,505,QUEENS COUNTY,36081,US,40.74188,-73.778671,406,PK,08,99
360012302190,PS MS 42 R VERNAM,488 BEACH 66TH ST,ARVERNE,NY,11692,(718) 634-7914,1,1,644,QUEENS COUNTY,36081,US,40.594441,-73.79492,593,KG,08,51
360012302863,RICHMOND HILL HIGH SCHOOL,89 30 114TH ST,RICHMOND HILL,NY,11418,(718) 846-3335,1,1,2700,QUEENS COUNTY,36081,US,40.694963,-73.833492,2547,09,12,153
360012302198,PS 45 CLARENCE WITHERSPOON,126 28 150TH ST,SOUTH OZONE PARK,NY,11436,(718) 529-1885,1,1,458,QUEENS COUNTY,36081,US,40.671907,-73.788661,427,PK,06,31
360012304352,PS 56 HARRY EICHLER,86 10 114TH ST,RICHMOND HILL,NY,11418,(718) 441-4448,1,1,468,QUEENS COUNTY,36081,US,40.699122,-73.835597,439,02,05,29
360012302454,PS 123,145 01 119TH AVE,SOUTH OZONE PARK,NY,11436,(718) 529-4300,1,1,732,QUEENS COUNTY,36081,US,40.678659,-73.795476,681,PK,05,51
360012302732,PS 225 SEASIDE,1 90 BEACH 110TH ST,ROCKAWAY PARK,NY,11694,(718) 945-5218,1,2,0,QUEENS COUNTY,36081,US,40.580854,-73.831536,-2,05,08,-2
360012305269,MS 137 AMERICA S SCHOOL OF HEROES,109 15 98TH ST,OZONE PARK,NY,11417,(718) 659-0471,1,1,2114,QUEENS COUNTY,36081,US,40.67815,-73.839553,2000,06,08,114
360012305831,SCHOLARS  ACADEMY,320 BEACH 104TH ST,ROCKAWAY PARK,NY,11694,(718) 474-6918,1,1,1108,QUEENS COUNTY,36081,US,40.584457,-73.825514,1062,06,12,46
360012305731,CHANNEL VIEW SCHOOL FOR RESEARCH,100 00 BEACH CHANNEL DR,ROCKAWAY PARK,NY,11694,(718) 634-1970,1,1,677,QUEENS COUNTY,36081,US,40.586259,-73.823908,636,06,12,41
360012305883,GOLDIE MAPLE ACADEMY,3 65 BEACH 56TH ST,ARVERNE,NY,11692,(718) 945-3300,1,1,588,QUEENS COUNTY,36081,US,40.590935,-73.786658,551,PK,08,37
360012305899,"HIGH SCH CONSTRUCTION, TRADES, ENGINEERING AND ARC",94 06 104TH ST,OZONE PARK,NY,11416,(718) 846-6280,1,1,976,QUEENS COUNTY,36081,US,40.68946,-73.841156,923,09,12,53
360010202606,PS 171 PETER G VAN ALST,14 14 29TH AVE,LONG ISLAND CITY,NY,11102,(718) 932-0909,1,1,642,QUEENS COUNTY,36081,US,40.771015,-73.929034,593,PK,05,49
360010102169,CYNTHIA JENKINS SCHOOL,179 37 137TH AVE,JAMAICA,NY,11434,(718) 528-5399,1,1,614,QUEENS COUNTY,36081,US,40.676327,-73.758475,577,PK,05,37
360010203146,IS 227 LOUIS ARMSTRONG,32 02 JUNCTION BLVD,EAST ELMHURST,NY,11369,(718) 335-7500,1,1,1708,QUEENS COUNTY,36081,US,40.757911,-73.874628,1617,05,08,91
360009801406,PS 7 LOUIS F SIMEONE,80 55 CORNISH AVE,ELMHURST,NY,11373,(718) 446-2726,1,1,1297,QUEENS COUNTY,36081,US,40.739419,-73.882447,1215,KG,03,82
360012302558,PS 155,130 02 115TH AVE,SOUTH OZONE PARK,NY,11420,(718) 529-0767,1,1,618,QUEENS COUNTY,36081,US,40.679478,-73.810178,579,PK,05,39
360013502770,PS 255,158 40 76TH RD,FLUSHING,NY,11366,(718) 380-1247,2,1,526,QUEENS COUNTY,36081,US,40.724251,-73.809031,403,PK,12,123
360013504781,PS 233,91 30 METROPOLITAN AVE,FOREST HILLS,NY,11375,(718) 286-4700,2,1,474,QUEENS COUNTY,36081,US,40.707832,-73.754835,397,03,12,77
360010202536,PS 149 CHRISTA MCAULIFFE,93 11 34TH AVE,JACKSON HEIGHTS,NY,11372,(718) 898-3630,1,1,1290,QUEENS COUNTY,36081,US,40.755178,-73.874413,1208,KG,05,82
360010202544,PS 151 MARY D CARTER,50 05 31ST AVE,WOODSIDE,NY,11377,(718) 728-2676,1,1,580,QUEENS COUNTY,36081,US,40.757692,-73.908409,534,PK,05,46
360009802423,PS 113 ISAAC CHAUNCEY,78 23 87TH ST,GLENDALE,NY,11385,(718) 847-0724,1,1,989,QUEENS COUNTY,36081,US,40.705348,-73.861503,937,KG,08,52
360009804146,PS 16,41 15 104TH ST,OZONE PARK,NY,11416,(718) 505-0140,1,1,1763,QUEENS COUNTY,36081,US,40.74889,-73.860898,1672,KG,05,91
360009902642,PS 186 CASTLEWOOD,252 12 72ND AVE,BELLEROSE,NY,11426,(718) 831-4021,1,1,429,QUEENS COUNTY,36081,US,40.749653,-73.721363,369,PK,05,60
360009902646,PS 188 KINGSBURY,218 12 HARTLAND AVE,FLUSHING,NY,11364,(718) 464-5768,1,1,603,QUEENS COUNTY,36081,US,40.736063,-73.753669,570,PK,05,33
360009902687,PS 203 OAKLAND GARDENS,53 11 SPRNGFLD BLVD,BAYSIDE,NY,11361,(718) 423-8652,1,1,851,QUEENS COUNTY,36081,US,40.753527,-73.75995,807,PK,05,44
360009902693,PS 205 ALEXANDER GRAHAM BELL,75 25 BELL BLVD,BAYSIDE,NY,11361,(718) 464-5773,1,1,351,QUEENS COUNTY,36081,US,40.737625,-73.756294,330,PK,05,21
360009902716,JHS 216 GEORGE J RYAN,64 20 175TH ST,FLUSHING,NY,11365,(718) 358-2005,1,1,1317,QUEENS COUNTY,36081,US,40.73749,-73.794506,1258,06,08,59
360010002008,JAMAICA HIGH SCHOOL,167 01 GOTHIC DR,JAMAICA,NY,11432,(718) 739-5942,1,1,581,QUEENS COUNTY,36081,US,40.714233,-73.798,553,09,12,28
360010002297,CATHERINE AND COUNT BASIE MIDDLE SCHOOL 72,133 25 GUY R BREWER BLVD,JAMAICA,NY,11434,(718) 723-6200,1,1,912,QUEENS COUNTY,36081,US,40.675025,-73.775687,852,06,08,60
360010002317,PS 80 THURGOOD MARSHALL MAGNET,171 05 137TH AVE,JAMAICA,NY,11434,(718) 528-7070,1,1,655,QUEENS COUNTY,36081,US,40.673275,-73.768996,606,KG,05,49
360010005297,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,94 50 159TH ST,JAMAICA,NY,11451,(718) 657-3181,1,1,441,QUEENS COUNTY,36081,US,40.700975,-73.798452,418,09,12,23
360010101997,IS 238 SUSAN B ANTHONY,88 15 182ND ST,HOLLIS,NY,11423,(718) 297-9821,1,1,1660,QUEENS COUNTY,36081,US,40.712867,-73.779909,1574,06,08,86
360010102158,PS 34 JOHN HARVARD,104 12 SPRINGFIELD BLVD,QUEENS VILLAGE,NY,11428,(718) 465-6818,1,1,553,QUEENS COUNTY,36081,US,40.711038,-73.737824,520,PK,05,33
360010102506,PS MS 138 SUNRISE,251 11 WELLER AVE,ROSEDALE,NY,11422,(718) 528-9053,1,1,913,QUEENS COUNTY,36081,US,40.65973,-73.734733,857,PK,08,56
360010102617,PS 176 CAMBRIA HEIGHTS,120 45 235TH ST,CAMBRIA HEIGHTS,NY,11411,(718) 525-4057,1,1,817,QUEENS COUNTY,36081,US,40.684992,-73.729767,773,PK,05,44
360010202451,PS 122 MAMIE FAY,21 21 DITMARS BLVD,ASTORIA,NY,11105,(718) 721-6410,1,1,1473,QUEENS COUNTY,36081,US,40.780315,-73.916079,1401,PK,08,72
360010202514,IS 141 THE STEINWAY,37 11 21ST AVE,LONG ISLAND CITY,NY,11105,(718) 278-6403,1,1,1181,QUEENS COUNTY,36081,US,40.775566,-73.904641,1118,06,08,63
360013504354,PS 177,56 37 188TH ST,FLUSHING,NY,11365,(718) 357-4650,2,1,616,QUEENS COUNTY,36081,US,40.743297,-73.787343,502,01,09,114
360012201950,FLUSHING HIGH SCHOOL,35 01 UNION ST,FLUSHING,NY,11354,(718) 888-7500,1,1,3276,QUEENS COUNTY,36081,US,40.765047,-73.827761,3116,09,12,160
360012202109,PS 21 EDWARD HART,147 36 26TH AVE,FLUSHING,NY,11354,(718) 445-8833,1,1,1299,QUEENS COUNTY,36081,US,40.774296,-73.818429,1225,PK,05,74
360012202119,PS 24 ANDREW JACKSON,141 11 HOLLY AVE,FLUSHING,NY,11355,(718) 359-2288,1,1,895,QUEENS COUNTY,36081,US,40.75178,-73.817856,843,KG,05,52
360012202314,PS 79 FRANCIS LEWIS,147 27 15TH DR,WHITESTONE,NY,11357,(718) 746-0396,1,1,909,QUEENS COUNTY,36081,US,40.786283,-73.81791,859,PK,05,50
360012202592,PS 165 EDITH K BERGTRAUM,70 35 150TH ST,FLUSHING,NY,11367,(718) 263-4004,1,1,714,QUEENS COUNTY,36081,US,40.729574,-73.817942,647,PK,05,67
360009802038,NEWTOWN HIGH SCHOOL,48 01 90TH ST,ELMHURST,NY,11373,(718) 595-8400,1,1,2638,QUEENS COUNTY,36081,US,40.740591,-73.874174,2516,09,12,122
360009802337,PS 87 MIDDLE VILLAGE,67 54 80TH ST,MIDDLE VILLAGE,NY,11379,(718) 326-8243,1,1,633,QUEENS COUNTY,36081,US,40.711552,-73.871568,583,PK,08,50
360009802343,PS 89 ELMHURST,85 28 BRITTON AVE,ELMHURST,NY,11373,(718) 898-2230,1,1,1986,QUEENS COUNTY,36081,US,40.745969,-73.879755,1876,KG,05,110
360009802349,PS 91 RICHARD ARKWRIGHT,68 10 CENTRAL AVE,GLENDALE,NY,11385,(718) 821-6880,1,1,901,QUEENS COUNTY,36081,US,40.703686,-73.884127,842,KG,05,59
360009802551,PS 153 MASPETH,60 02 60TH LN,MASPETH,NY,11378,(718) 821-7850,1,1,1541,QUEENS COUNTY,36081,US,40.716402,-73.903901,1455,PK,06,86
360009802678,PS 199 MAURICE A FITZGERALD,39 20 48TH AVE,LONG ISLAND CITY,NY,11104,(718) 784-3431,1,1,1089,QUEENS COUNTY,36081,US,40.739715,-73.926325,1018,KG,04,71
360009804609,IS 77,976 SENECA AVE,RIDGEWOOD,NY,11385,(718) 366-7120,1,1,1190,QUEENS COUNTY,36081,US,40.69925,-73.902123,1116,06,08,74
360009804896,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY C,31 10 THOMSON AVE,LONG ISLAND CITY,NY,11101,(718) 482-5455,1,1,517,QUEENS COUNTY,36081,US,40.743343,-73.929461,493,09,12,24
360009801915,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,45 30 36TH ST,LONG ISLAND CITY,NY,11101,(718) 361-2032,3,1,2304,QUEENS COUNTY,36081,US,40.743329,-73.929422,2201,09,12,103
360009802103,PS 19 MARINO JEANTET,98 02 ROOSEVELT AVE,CORONA,NY,11368,(718) 424-5859,1,1,2136,QUEENS COUNTY,36081,US,40.748715,-73.866509,2002,KG,05,134
360009802263,IS 61 LEONARDO DA VINCI,98 50 50TH AVE,CORONA,NY,11368,(718) 760-3233,1,1,2478,QUEENS COUNTY,36081,US,40.742409,-73.862942,2320,06,08,158
360009802464,IS 125 THOMAS J MCCANN WOODSIDE,46 02 47TH AVE,WOODSIDE,NY,11377,(718) 937-0320,1,1,1738,QUEENS COUNTY,36081,US,40.740862,-73.918722,1642,05,08,96
360009802521,PS 143 LOUIS ARMSTRONG,34 74 113TH ST,CORONA,NY,11368,(718) 429-5700,1,1,1770,QUEENS COUNTY,36081,US,40.755697,-73.855886,1666,KG,05,104
360009802860,QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL,37 02 47TH AVE,LONG ISLAND CITY,NY,11101,(718) 937-3010,3,1,1445,QUEENS COUNTY,36081,US,40.741859,-73.928238,1370,09,12,75
360009803154,HIGH SCHOOL FOR ARTS AND BUSINESS,105 25 HORACE HARDING EXPW,CORONA,NY,11368,(718) 271-8383,1,1,884,QUEENS COUNTY,36081,US,40.737741,-73.853511,845,09,12,39
360009902726,PS 221 THE NORTH HILLS SCHOOL,57 40 MARATHON PKY,LITTLE NECK,NY,11362,(718) 423-8825,1,1,655,QUEENS COUNTY,36081,US,40.758597,-73.731388,619,PK,05,36
360009905567,PS IS 266,74 10 COMMONWEALTH BLVD,BELLEROSE,NY,11426,(718) 479-3920,1,1,738,QUEENS COUNTY,36081,US,40.745692,-73.728164,697,PK,08,41
360009805564,PS 239,17 15 WEIRFIELD ST,RIDGEWOOD,NY,11385,(718) 381-4009,1,1,841,QUEENS COUNTY,36081,US,40.699561,-73.903808,783,PK,05,58
360010002213,PS 48 WILLIAM WORDSWORTH,108 29 155TH ST,JAMAICA,NY,11433,(718) 739-4463,1,1,421,QUEENS COUNTY,36081,US,40.694043,-73.796637,396,PK,05,25
360009805726,51ST AVENUE ACADEMY AKA THE PATH TO ACADEMIC EXCEL,76 05 51ST AVE,ELMHURST,NY,11373,(718) 429-5287,1,1,496,QUEENS COUNTY,36081,US,40.737203,-73.887099,463,04,05,33
360010002567,JHS 157 STEPHEN A HALSEY,63 55 102ND ST,REGO PARK,NY,11374,(718) 830-4910,1,1,1325,QUEENS COUNTY,36081,US,40.732261,-73.853262,1248,06,09,77
360009901917,BAYSIDE HIGH SCHOOL,32 24 CORP KENNEDY ST,BAYSIDE,NY,11361,(718) 229-7600,1,1,3467,QUEENS COUNTY,36081,US,40.771425,-73.780973,3320,09,12,147
360010002614,PS 175 THE LYNN GROSS DISCOVERY SCHOOL,64 35 102ND ST,REGO PARK,NY,11374,(718) 897-8600,1,1,751,QUEENS COUNTY,36081,US,40.730849,-73.852662,712,KG,05,39
360010002723,PS 220 EDWARD MANDEL,62 10 108TH ST,FOREST HILLS,NY,11375,(718) 592-3030,1,1,650,QUEENS COUNTY,36081,US,40.736504,-73.851992,609,PK,05,41
360010003176,JHS 8 RICHARD S GROSSLEY,108 35 167TH ST,JAMAICA,NY,11433,(718) 739-6883,1,1,802,QUEENS COUNTY,36081,US,40.697047,-73.786808,749,06,08,53
360010102153,PS 33 EDWARD M FUNK,91 37 222ND ST,QUEENS VILLAGE,NY,11428,(718) 465-6283,1,1,1113,QUEENS COUNTY,36081,US,40.727207,-73.7347,1055,KG,05,58
360010102166,PS 36 ST ALBANS SCHOOL,187 01 FOCH BLVD,SAINT ALBANS,NY,11412,(718) 528-1862,1,1,476,QUEENS COUNTY,36081,US,40.691225,-73.763833,446,KG,05,30
360010102532,PS MS 147 RONALD MCNAIR,218 01 116TH AVE,CAMBRIA HEIGHTS,NY,11411,(718) 528-2420,1,1,786,QUEENS COUNTY,36081,US,40.697467,-73.74049,745,PK,08,41
360010102666,PS 195 WILLIAM HABERLE,253 50 149TH AVE,ROSEDALE,NY,11422,(718) 723-0313,1,1,753,QUEENS COUNTY,36081,US,40.652745,-73.735186,711,PK,05,42
360010202045,PS 2 ALFRED ZIMBERG,75 10 21ST AVE,JACKSON HEIGHTS,NY,11372,(718) 728-1459,1,1,736,QUEENS COUNTY,36081,US,40.770117,-73.894223,696,KG,05,40
360010202309,PS 76 WILLIAM HALLETT,36 36 10TH ST,LONG ISLAND CITY,NY,11106,(718) 361-7464,1,1,649,QUEENS COUNTY,36081,US,40.760762,-73.941468,587,PK,05,62
360010202416,PS 111 JACOB BLACKWELL,37 15 13TH ST,LONG ISLAND CITY,NY,11101,(718) 786-2073,1,1,477,QUEENS COUNTY,36081,US,40.75861,-73.93926,437,PK,08,40
360010202466,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING AR,31 51 21ST ST,LONG ISLAND CITY,NY,11106,(718) 274-8316,1,1,590,QUEENS COUNTY,36081,US,40.766173,-73.930267,550,06,08,40
360010202527,IS 145 JOSEPH PULITZER,33 34 80TH ST,JACKSON HEIGHTS,NY,11372,(718) 457-1242,1,1,2136,QUEENS COUNTY,36081,US,40.754077,-73.88746,2017,06,08,119
360009804563,PS 12 JAMES B COLGATE,42 00 72ND ST,WOODSIDE,NY,11377,(718) 424-5905,1,1,1366,QUEENS COUNTY,36081,US,40.742309,-73.893104,1287,KG,05,79
360009805244,PS 28 THOMAS EMANUEL EARLY CHILDHOOD CENTER,109 10 47TH AVE,CORONA,NY,11368,(718) 271-4971,1,1,561,QUEENS COUNTY,36081,US,40.747013,-73.85466,524,PK,02,37
360009902203,PS 46 ALLEY POND,64 45 218TH ST,BAYSIDE,NY,11361,(718) 423-8395,1,1,544,QUEENS COUNTY,36081,US,40.745319,-73.75816,500,KG,05,44
360009902281,JHS 67 LOUIS PASTEUR,51 60 MARATHON PKY,LITTLE NECK,NY,11362,(718) 423-8138,1,1,955,QUEENS COUNTY,36081,US,40.762516,-73.734206,908,06,08,47
360009902358,PS 94 DAVID D PORTER,41 77 LITTLE NECK PKY,LITTLE NECK,NY,11363,(718) 423-8491,1,1,451,QUEENS COUNTY,36081,US,40.771336,-73.738655,427,KG,05,24
360009902568,MS 158 MARIE CURIE,46 35 OCEANIA ST,BAYSIDE,NY,11361,(718) 423-8100,1,1,1179,QUEENS COUNTY,36081,US,40.756229,-73.772337,1116,06,08,63
360009902580,PS 162 JOHN GOLDEN,201 02 53RD AVE,BAYSIDE,NY,11361,(718) 423-8621,1,1,718,QUEENS COUNTY,36081,US,40.748904,-73.776836,681,KG,05,37
360013504481,QUEENS TRANSITION CENTER,142 10 LINDEN BLVD,JAMAICA,NY,11436,(718) 322-3500,2,1,503,QUEENS COUNTY,36081,US,40.68389,-73.80117,451,08,12,52
360012202115,PS 22 THOMAS JEFFERSON,153 33 SANFORD AVE,FLUSHING,NY,11355,(718) 762-4141,1,1,803,QUEENS COUNTY,36081,US,40.761731,-73.811291,751,PK,05,52
360012202650,JHS 189 DANIEL CARTER BEARD,144 80 BARCLAY AVE,FLUSHING,NY,11355,(718) 359-6676,1,1,860,QUEENS COUNTY,36081,US,40.760206,-73.81851,814,06,08,46
360012202661,PS 193 ALFRED J KENNEDY,152 20 11TH AVE,WHITESTONE,NY,11357,(718) 767-8810,1,1,483,QUEENS COUNTY,36081,US,40.79214,-73.809574,453,PK,05,30
360012202664,JHS 194 WILLIAM CARR,154 60 17TH AVE,WHITESTONE,NY,11357,(718) 746-0818,1,1,1170,QUEENS COUNTY,36081,US,40.783271,-73.806729,1108,06,08,62
360012205503,QUEENS ACADEMY HIGH SCHOOL,138 11 35TH AVE,FLUSHING,NY,11354,(718) 463-3111,4,1,432,QUEENS COUNTY,36081,US,40.765662,-73.828369,408,10,12,24
360012302728,PS 223 LYNDON B JOHNSON,125 20 SUTPHIN BLVD,JAMAICA,NY,11436,(718) 322-9012,1,1,772,QUEENS COUNTY,36081,US,40.67449,-73.790213,725,PK,05,47
360010202594,PS 166 HENRY GRADSTEIN,33 09 35TH AVE,LONG ISLAND CITY,NY,11106,(718) 786-6703,1,1,1189,QUEENS COUNTY,36081,US,40.75741,-73.926332,1124,PK,05,65
360010202688,IS 204 OLIVER W HOLMES,36 41 28TH ST,LONG ISLAND CITY,NY,11106,(718) 937-1463,1,1,790,QUEENS COUNTY,36081,US,40.756722,-73.932695,739,06,08,51
360012200954,ROBERT F KENNEDY COMMUNITY HIGH SCHOOL,75 40 PARSONS BLVD,FLUSHING,NY,11366,(718) 969-5510,1,1,756,QUEENS COUNTY,36081,US,40.725367,-73.81125,721,09,12,35
360012202476,PS 129 PATRICIA LARKIN,128 02 7TH AVE,COLLEGE POINT,NY,11356,(718) 353-3150,1,1,1080,QUEENS COUNTY,36081,US,40.790187,-73.839727,1015,PK,05,65
360009902610,PS 173 FRESH MEADOW,174 10 67TH AVE,FLUSHING,NY,11365,(718) 358-2243,1,1,953,QUEENS COUNTY,36081,US,40.734203,-73.795398,902,PK,05,51
360010102438,PS 118 LORRAINE HANSBERRY,190 20 109TH RD,HOLLIS,NY,11412,(718) 465-5538,1,1,638,QUEENS COUNTY,36081,US,40.703104,-73.766274,601,PK,05,37
360012202589,PS 164 QUEENS VALLEY,138 01 77TH AVE,FLUSHING,NY,11367,(718) 544-1083,1,1,667,QUEENS COUNTY,36081,US,40.721345,-73.823543,625,PK,08,42
360012302405,PS 108 CAPT VINCENT G FOWLER,108 10 109TH AVE,SOUTH OZONE PARK,NY,11420,(718) 641-4956,1,1,1486,QUEENS COUNTY,36081,US,40.679389,-73.831167,1408,PK,05,78
360009802081,PS 13 CLEMENT C MOORE,55 01 94TH ST,ELMHURST,NY,11373,(718) 271-1021,1,1,1524,QUEENS COUNTY,36081,US,40.737385,-73.868146,1440,KG,05,84
360010301827,THE MICHAEL J PETRIDES SCHOOL,715 OCEAN TER,STATEN ISLAND,NY,10301,(718) 815-0186,1,1,1370,RICHMOND COUNTY,36085,US,40.608851,-74.104304,1308,KG,12,62
360010302035,NEW DORP HIGH SCHOOL,465 NEW DORP LN,STATEN ISLAND,NY,10306,(718) 667-8686,1,1,2771,RICHMOND COUNTY,36085,US,40.569661,-74.10692,2644,09,12,127
360010302044,PS 1 TOTTENVILLE,58 SUMMIT ST,STATEN ISLAND,NY,10307,(718) 984-0960,1,1,585,RICHMOND COUNTY,36085,US,40.508817,-74.243994,550,PK,05,35
360010302052,PS 4 MAURICE WOLLIN,200 NEDRA LN,STATEN ISLAND,NY,10312,(718) 984-1197,1,1,883,RICHMOND COUNTY,36085,US,40.552035,-74.195316,796,PK,05,87
360010302055,PS 5 HUGUENOT,348 DEISIUS ST,STATEN ISLAND,NY,10312,(718) 984-2233,1,1,230,RICHMOND COUNTY,36085,US,40.529861,-74.18764,215,KG,05,15
360010302082,PS 13 M L LINDENMEYER,191 VERMONT AVE,STATEN ISLAND,NY,10305,(718) 447-1462,1,1,844,RICHMOND COUNTY,36085,US,40.613056,-74.069318,794,PK,05,50
360010302102,PS 19 THE CURTIS SCHOOL,780 POST AVE,STATEN ISLAND,NY,10310,(718) 442-3860,1,1,664,RICHMOND COUNTY,36085,US,40.630712,-74.126736,626,PK,05,38
